0,1,2,3,4
Person147,Person136,0.2535,"[  4  -5 -10  -8  -5   1   0   1   0   1   0   3   1   2  -2  -1  -3   3
  -1   3  -1   2   3]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person13,0.1880,[-3 -4  1 -1 -5 -2 -3  0  0  2  2  3  3 -3  1  2 -1  2  1  2  2  3  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person6,0.1678,"[ -2  -7  -1 -11  -6   3  -3  -1   2   3   2   3   3   3  -2   3   0   2
   0   3   2   3   1]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person187,0.0544,[-3 -4  0 -9 -4  2 -2  1  3  3 -2  2  3 -3 -3  3  1  3  3 -2  2  3  3],"Monday, Sunday, Wednesday"
Person147,Person121,0.0470,[-2 -7 -2 -7 -5 -1 -2 -1  1  3 -1  3  3 -2  3  3  0  2 -3  1  3  1 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person73,0.0426,"[  0 -11  -2   2  -1  -1  -2   1  -1   1   2   3   2  -2  -2  -1   1   3
  -3   0  -3   3   2]","Tuesday, Sunday, Thursday, Friday"
Person147,Person17,0.0277,[-5  1 -6 -6 -3 -1 -4  2  1  2 -1  2  3 -3 -2  1  1  3 -1  1  2  3  2],"Tuesday, Sunday, Monday, Thursday, Wednesday"
Person147,Person108,0.0127,[ 1 -4 -1 -5 -4  0 -7  0  1  0  0  2  3  1 -1  1  1  2 -2  2  1  2  1],"Tuesday, Sunday, Thursday, Friday"
Person147,Person89,0.0119,[-6  2 -3 -4 -5 -3 -3  2  2  0  0  1  3  2 -3  1  1 -3  1  0  0  3  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person70,-0.0217,[-4 -2 -3 -6 -2 -1 -3  0  1  2  2  0  2  1  0  0  0  0 -1  3 -2  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person118,-0.0365,"[ -7 -12  -8  -9   0  -6  -2   1   1   2   2   3   3  -2  -2   1   1   2
  -1   2  -1   3   1]","Monday, Sunday"
Person147,Person188,-0.0581,"[ -3 -12  -6  -8  -8  -3  -6   1   1   2   0   1   3   3   0  -3   1   3
  -3   3  -3   2   2]","Thursday, Wednesday, Friday"
Person147,Person144,-0.0621,[-7 -6 -4 -5 -2 -1 -3 -1 -4  1  0  0  3  0  2  0  0  3 -3  1  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person5,-0.0883,"[ -5  -4  -5 -10  -5   1  -4   0   2   2   0   3   3  -2  -2   1   1   3
  -2  -2   2   2   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person115,-0.0896,"[ -1  -6  -1 -12  -6  -6  -3   3  -6   3   3   3   3   3  -3  -3   0   3
  -3   3   1   3   3]","Monday, Tuesday, Friday"
Person147,Person167,-0.0935,[-9 -3 -8 -6 -5  3 -1  0 -4  1  2  2  2  1 -3  2  0  2 -3 -1  1  1 -3],"Monday, Tuesday, Sunday, Wednesday"
Person147,Person112,-0.1029,[-2 -6  1 -2 -1  3 -1  0  1  0  0  1  0  1 -1 -1  0  2 -3 -1  0  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person120,-0.1037,[-5 -6 -4 -4 -2 -7 -1 -1 -1  2  0  1  3 -1 -2  0  1  2 -2  2  1  3  2],"Tuesday, Thursday, Wednesday, Friday"
Person147,Person2,-0.1116,[-3 -1 -6 -7 -8  2 -3  0 -1  0 -1  1  1 -3  3 -1  1  3  1 -3 -1  3 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person91,-0.1154,[-8 -4 -8 -6 -2  0  0  0 -2 -1 -1  2  1  1 -3 -2 -1  2 -1  2 -2  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person95,-0.1303,[-7 -8 -9 -8 -9 -7 -2  1 -1  2  1  2  3  2 -2 -2  0 -1 -2 -1 -3  2  1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person147,Person94,-0.1326,[-3 -9 -4 -9 -3 -3 -1  1 -2 -1  0  1  3 -1  1  0  0  2 -1  2 -2  2  0],"Monday, Tuesday, Friday"
Person147,Person178,-0.1328,[-7  0  0 -5  0  6 -4 -3  0 -1 -2  1  3  3  3 -3  1  3 -3  1  2  2 -1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person147,Person76,-0.1413,[-4 -4 -3 -7 -5 -3 -3  1  0 -1 -1  2  3 -2  1  1  1  2 -2  2  3  1 -2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person21,-0.1444,[-3 -5 -3 -5 -2  1 -3  2  1 -2  0  2  0  0 -3  0  0  3 -2  1  2  0 -1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person147,Person109,-0.1747,[-3 -9 -4 -6 -1 -2 -5  1 -6 -2 -2  2  3  1 -3 -2 -1  3  1  3 -1  3  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person54,-0.1749,"[-12  -2  -8  -6  -9  -3  -3   2  -1   2   1   1   1   3  -1  -2   1  -3
  -2  -1  -3   2  -1]","Monday, Tuesday, Sunday, Wednesday"
Person147,Person153,-0.1874,[-2 -6 -2  1 -3  2 -6 -4 -2  0  1  1  3  0 -2 -3  0  0 -2 -1  2  1 -1],"Tuesday, Monday, Friday, Thursday, Wednesday"
Person147,Person191,-0.2201,[-7 -5 -5 -8 -6 -3 -2  0  0  2  1  2  3 -1 -2 -1  1 -1 -2 -2 -2  2  0],"Thursday, Wednesday, Friday"
Person147,Person129,-0.2417,[-4 -2 -2 -9 -5 -3 -1 -2 -1 -1 -1  2  3  2 -2 -1  1 -2 -2  0  1  1  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person22,-0.2743,"[ -6  -3   1  -6 -11  -1  -4   0   1   0   0  -2   0  -2  -1   3   1   2
  -2  -1  -1   3   1]","Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person37,-0.2876,"[ -1  -5   1 -12  -6  -1  -2  -1  -4   1  -1   0   1   1   2   1   0   2
  -3   1   0  -1   0]","Monday, Tuesday, Sunday, Friday"
Person147,Person96,-0.3155,[-4 -4 -5 -8 -6 -5 -2  1 -5  1  2  1  1  3 -3 -3  0  3 -3  0 -2  1 -3],"Tuesday, Sunday, Monday, Friday, Thursday"
Person147,Person41,-0.3748,[-6 -4  2 -7 -5 -5 -3 -1 -1  0 -1  1  2 -1  0  1  0  3 -3  1  0  2  0],"Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person9,-0.4531,"[ -3  -7  -7 -11  -4  -8  -4  -3  -5  -2  -1   0  -2  -2  -2  -2  -1   3
   1  -1   1  -3   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person147,Person10,-0.5101,[-1 -5 -6 -5 -1 -5 -4 -3 -2 -1  0 -3 -3 -1  1 -1  1  2 -2 -2  0 -2 -2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person13,0.5284,[-3 -4  1 -1 -5 -2 -3  0  0  2  2  3  3 -3  1  2 -1  2  1  2  2  3  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person84,0.4314,"[-10  -2  -2  -1  -4  -1  -3   2   2   3   3   3   3   2   3   3   1   3
   3   3   3   3   1]","Sunday, Friday"
Person148,Person120,0.3406,[-5 -6 -4 -4 -2 -7 -1 -1 -1  2  0  1  3 -1 -2  0  1  2 -2  2  1  3  2],"Tuesday, Thursday, Wednesday, Friday"
Person148,Person144,0.2767,[-7 -6 -4 -5 -2 -1 -3 -1 -4  1  0  0  3  0  2  0  0  3 -3  1  3  3  3],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person41,0.2743,[-6 -4  2 -7 -5 -5 -3 -1 -1  0 -1  1  2 -1  0  1  0  3 -3  1  0  2  0],"Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person153,0.2597,[-2 -6 -2  1 -3  2 -6 -4 -2  0  1  1  3  0 -2 -3  0  0 -2 -1  2  1 -1],"Tuesday, Monday, Friday, Thursday, Wednesday"
Person148,Person108,0.2453,[ 1 -4 -1 -5 -4  0 -7  0  1  0  0  2  3  1 -1  1  1  2 -2  2  1  2  1],"Tuesday, Sunday, Thursday, Friday"
Person148,Person48,0.2200,[-2 -3 -1 -5 -2  1 -2  0  1  3  3  2  2  1  0  1  1 -1 -1  2  3  3  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person190,0.1894,[-1 -3 -3 -4 -2 -1 -3  0  1  1  2  3  3 -3 -3  3  0  3  1  3  0  1  3],"Sunday, Friday"
Person148,Person73,0.1740,"[  0 -11  -2   2  -1  -1  -2   1  -1   1   2   3   2  -2  -2  -1   1   3
  -3   0  -3   3   2]","Tuesday, Sunday, Thursday, Friday"
Person148,Person115,0.1553,"[ -1  -6  -1 -12  -6  -6  -3   3  -6   3   3   3   3   3  -3  -3   0   3
  -3   3   1   3   3]","Monday, Tuesday, Friday"
Person148,Person89,0.1503,[-6  2 -3 -4 -5 -3 -3  2  2  0  0  1  3  2 -3  1  1 -3  1  0  0  3  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person121,0.1319,[-2 -7 -2 -7 -5 -1 -2 -1  1  3 -1  3  3 -2  3  3  0  2 -3  1  3  1 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person36,0.1280,[-9 -3 -8 -8 -9 -6 -2 -5  1  1 -2  3  3 -2  0  2 -1  2 -2  0  2  1 -2],"Tuesday, Sunday, Friday, Thursday, Wednesday"
Person148,Person76,0.1175,[-4 -4 -3 -7 -5 -3 -3  1  0 -1 -1  2  3 -2  1  1  1  2 -2  2  3  1 -2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person109,0.1092,[-3 -9 -4 -6 -1 -2 -5  1 -6 -2 -2  2  3  1 -3 -2 -1  3  1  3 -1  3  1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person188,0.1078,"[ -3 -12  -6  -8  -8  -3  -6   1   1   2   0   1   3   3   0  -3   1   3
  -3   3  -3   2   2]","Thursday, Wednesday, Friday"
Person148,Person70,0.1075,[-4 -2 -3 -6 -2 -1 -3  0  1  2  2  0  2  1  0  0  0  0 -1  3 -2  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person178,0.0947,[-7  0  0 -5  0  6 -4 -3  0 -1 -2  1  3  3  3 -3  1  3 -3  1  2  2 -1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person148,Person17,0.0821,[-5  1 -6 -6 -3 -1 -4  2  1  2 -1  2  3 -3 -2  1  1  3 -1  1  2  3  2],"Tuesday, Sunday, Monday, Thursday, Wednesday"
Person148,Person59,0.0817,[ 1 -1 -5  2  0  2 -2  2 -1  1  2  2  3  1 -3  1  0  3 -1 -1  0  3  1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person148,Person38,0.0760,[-1 -3 -2 -3  2  0  2  1  1 -1 -2  2  3  2  2  0 -1  3  1  2 -1  1  2],"Sunday, Wednesday"
Person148,Person118,0.0705,"[ -7 -12  -8  -9   0  -6  -2   1   1   2   2   3   3  -2  -2   1   1   2
  -1   2  -1   3   1]","Monday, Sunday"
Person148,Person57,0.0473,[-4 -6 -8 -8 -4 -7  0  1 -1  0  0  1  3 -2 -1  0  0  3 -2  1  1  2  0],"Sunday, Thursday, Friday"
Person148,Person22,0.0351,"[ -6  -3   1  -6 -11  -1  -4   0   1   0   0  -2   0  -2  -1   3   1   2
  -2  -1  -1   3   1]","Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person129,0.0334,[-4 -2 -2 -9 -5 -3 -1 -2 -1 -1 -1  2  3  2 -2 -1  1 -2 -2  0  1  1  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person95,0.0322,[-7 -8 -9 -8 -9 -7 -2  1 -1  2  1  2  3  2 -2 -2  0 -1 -2 -1 -3  2  1],"Tuesday, Sunday, Monday, Friday, Thursday"
Person148,Person6,0.0128,"[ -2  -7  -1 -11  -6   3  -3  -1   2   3   2   3   3   3  -2   3   0   2
   0   3   2   3   1]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person78,-0.0122,"[ -4 -10  -2 -11  -6   0  -6  -2   0   2   1   0   2   1   1   0   1   2
  -3  -1  -1   0   0]","Tuesday, Sunday, Thursday, Friday"
Person148,Person94,-0.0219,[-3 -9 -4 -9 -3 -3 -1  1 -2 -1  0  1  3 -1  1  0  0  2 -1  2 -2  2  0],"Monday, Tuesday, Friday"
Person148,Person77,-0.0238,"[ -5  -2  -5 -12  -7  -8   0  -2  -2  -2  -2   2   3   1  -2   1   1   2
  -2   0  -1   1  -2]","Sunday, Thursday, Wednesday, Friday"
Person148,Person54,-0.0395,"[-12  -2  -8  -6  -9  -3  -3   2  -1   2   1   1   1   3  -1  -2   1  -3
  -2  -1  -3   2  -1]","Monday, Tuesday, Sunday, Wednesday"
Person148,Person191,-0.0426,[-7 -5 -5 -8 -6 -3 -2  0  0  2  1  2  3 -1 -2 -1  1 -1 -2 -2 -2  2  0],"Thursday, Wednesday, Friday"
Person148,Person96,-0.0475,[-4 -4 -5 -8 -6 -5 -2  1 -5  1  2  1  1  3 -3 -3  0  3 -3  0 -2  1 -3],"Tuesday, Sunday, Monday, Friday, Thursday"
Person148,Person98,-0.0547,[-6 -2 -3 -3 -4  1 -1 -2 -1 -3 -1  0  2  0  0  0  1  2 -2  1 -1  0 -1],"Monday, Wednesday, Friday"
Person148,Person9,-0.0622,"[ -3  -7  -7 -11  -4  -8  -4  -3  -5  -2  -1   0  -2  -2  -2  -2  -1   3
   1  -1   1  -3   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person37,-0.0783,"[ -1  -5   1 -12  -6  -1  -2  -1  -4   1  -1   0   1   1   2   1   0   2
  -3   1   0  -1   0]","Monday, Tuesday, Sunday, Friday"
Person148,Person187,-0.0807,[-3 -4  0 -9 -4  2 -2  1  3  3 -2  2  3 -3 -3  3  1  3  3 -2  2  3  3],"Monday, Sunday, Wednesday"
Person148,Person112,-0.0892,[-2 -6  1 -2 -1  3 -1  0  1  0  0  1  0  1 -1 -1  0  2 -3 -1  0  2  0],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person5,-0.0897,"[ -5  -4  -5 -10  -5   1  -4   0   2   2   0   3   3  -2  -2   1   1   3
  -2  -2   2   2   0]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person10,-0.0916,[-1 -5 -6 -5 -1 -5 -4 -3 -2 -1  0 -3 -3 -1  1 -1  1  2 -2 -2  0 -2 -2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person91,-0.1266,[-8 -4 -8 -6 -2  0  0  0 -2 -1 -1  2  1  1 -3 -2 -1  2 -1  2 -2  2  2],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person21,-0.1634,[-3 -5 -3 -5 -2  1 -3  2  1 -2  0  2  0  0 -3  0  0  3 -2  1  2  0 -1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person148,Person2,-0.1883,[-3 -1 -6 -7 -8  2 -3  0 -1  0 -1  1  1 -3  3 -1  1  3  1 -3 -1  3 -1],"Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person136,-0.1915,"[  4  -5 -10  -8  -5   1   0   1   0   1   0   3   1   2  -2  -1  -3   3
  -1   3  -1   2   3]","Tuesday, Sunday, Monday, Friday, Thursday, Wednesday"
Person148,Person167,-0.1984,[-9 -3 -8 -6 -5  3 -1  0 -4  1  2  2  2  1 -3  2  0  2 -3 -1  1  1 -3],"Monday, Tuesday, Sunday, Wednesday"
Person149,Person6,0.8380,"[ -2  -7  -1 -11  -6   3  -3  -1   2   3   2   3   3   3  -2   3   0   2
   0   3   2   3   1]","Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person48,0.8327,[-2 -3 -1 -5 -2  1 -2  0  1  3  3  2  2  1  0  1  1 -1 -1  2  3  3  2],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person130,0.8175,[-2 -3 -1 -4 -1  3 -3 -1  2  2  1  3  3  2  1  2  1 -1  2  1  2  3  2],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person5,0.7168,"[ -5  -4  -5 -10  -5   1  -4   0   2   2   0   3   3  -2  -2   1   1   3
  -2  -2   2   2   0]","Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person40,0.7165,[-7 -3 -6 -6  0  0 -2  1  1  0  1  2  3  2  0  1  1  1  1  2  1  2  2],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person64,0.7130,[-3 -4  0 -6 -1  2  1 -1  0  1  2  3  3  0 -3  0  1 -2 -3  1  0  2  0],Sunday
Person149,Person187,0.7047,[-3 -4  0 -9 -4  2 -2  1  3  3 -2  2  3 -3 -3  3  1  3  3 -2  2  3  3],"Monday, Sunday, Wednesday"
Person149,Person111,0.6943,"[ -4  -3  -3 -11  -7   1  -5  -2   1  -3  -1   0   1   3   2   3   1   1
  -3  -2   2   2   0]","Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person89,0.6902,[-6  2 -3 -4 -5 -3 -3  2  2  0  0  1  3  2 -3  1  1 -3  1  0  0  3  2],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person70,0.6879,[-4 -2 -3 -6 -2 -1 -3  0  1  2  2  0  2  1  0  0  0  0 -1  3 -2  2  0],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person139,0.6864,[-5 -3  5 -8 -6 -3 -2  0 -1  0  1  1  3 -1 -1  3  1 -3  0  0  3  3  2],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person129,0.6777,[-4 -2 -2 -9 -5 -3 -1 -2 -1 -1 -1  2  3  2 -2 -1  1 -2 -2  0  1  1  2],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person125,0.6532,[-4 -3  0 -6 -3 -1 -2  0  0  0 -1  2  2 -2 -1 -1  1  1 -1  0  1  3  0],"Sunday, Friday"
Person149,Person158,0.6405,[-5 -6 -1 -4 -7 -3 -3  0  2  2  2  3  3  2  0 -2  1  3  0  2  2  3  2],"Monday, Tuesday, Sunday, Wednesday"
Person149,Person23,0.6386,"[ -9  -6  -5 -13  -8  -2  -1  -3   2   0  -1   3   3  -3  -2   1   1   0
  -1  -1   0   1   1]","Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person81,0.6365,[-7 -4 -6 -4 -3  2 -3  0 -2  0 -2  2  3  2 -3  0  1 -3  0  2  1  1  0],"Tuesday, Sunday, Wednesday, Friday"
Person149,Person67,0.6350,[-3 -3  3 -3 -1 -3 -2  0  2  2  1  2  3  3 -3  0  1  2 -1  0  0  3  2],"Sunday, Wednesday"
Person149,Person17,0.6348,[-5  1 -6 -6 -3 -1 -4  2  1  2 -1  2  3 -3 -2  1  1  3 -1  1  2  3  2],"Monday, Tuesday, Sunday, Wednesday"
Person149,Person84,0.6342,"[-10  -2  -2  -1  -4  -1  -3   2   2   3   3   3   3   2   3   3   1   3
   3   3   3   3   1]","Sunday, Friday"
Person149,Person108,0.6261,[ 1 -4 -1 -5 -4  0 -7  0  1  0  0  2  3  1 -1  1  1  2 -2  2  1  2  1],"Tuesday, Sunday, Friday"
Person149,Person167,0.6196,[-9 -3 -8 -6 -5  3 -1  0 -4  1  2  2  2  1 -3  2  0  2 -3 -1  1  1 -3],"Monday, Tuesday, Sunday, Wednesday"
Person149,Person3,0.6142,[-6 -4 -3 -6 -7 -3  0  0  1  1  2  2  3  2  3 -1  1  2 -1  2  1  2  0],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person156,0.6140,[-9  0 -3 -3 -5 -2 -2  1  1  2  1  3  3 -3 -1  3  1  2  1  2  3  0  2],"Monday, Tuesday, Sunday, Wednesday"
Person149,Person177,0.6106,"[ -6  -4  -1 -11  -3  -2   0   1  -1   1   2  -2   1   3   0  -3   1   3
  -3  -2   2   2   1]","Monday, Sunday"
Person149,Person123,0.6077,"[ -3  -6  -6  -6 -11   2  -5  -3  -4  -1   1  -2   3   1  -3   3   1   3
  -3   1   3   2   2]","Sunday, Friday"
Person149,Person62,0.5988,[-6 -8 -7 -7 -5  4 -6  3 -2  3  0  1 -1  2 -1  1  1  3 -3  0 -1  3  1],"Tuesday, Sunday, Friday"
Person149,Person42,0.5946,[-5 -4 -5 -5 -2  0 -2 -2 -1  0 -1  1  1  2  0  1  1  3 -2  0  0  1  2],"Tuesday, Sunday, Wednesday"
Person149,Person178,0.5912,[-7  0  0 -5  0  6 -4 -3  0 -1 -2  1  3  3  3 -3  1  3 -3  1  2  2 -1],"Monday, Tuesday, Sunday, Friday"
Person149,Person191,0.5823,[-7 -5 -5 -8 -6 -3 -2  0  0  2  1  2  3 -1 -2 -1  1 -1 -2 -2 -2  2  0],"Wednesday, Friday"
Person149,Person22,0.5756,"[ -6  -3   1  -6 -11  -1  -4   0   1   0   0  -2   0  -2  -1   3   1   2
  -2  -1  -1   3   1]","Monday, Sunday, Wednesday, Friday"
Person149,Person78,0.5719,"[ -4 -10  -2 -11  -6   0  -6  -2   0   2   1   0   2   1   1   0   1   2
  -3  -1  -1   0   0]","Tuesday, Sunday, Friday"
Person149,Person114,0.5645,[-2 -3  1 -9 -2  0  1  0 -1  0 -2  2  3 -2  1 -1  1  3 -1  3  2  2  1],"Tuesday, Sunday"
Person149,Person52,0.5540,[-2 -3 -2 -8 -2 -4 -1 -1  0  0  2  3  2 -3  1  3  1  0 -2  3  1  3  2],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person21,0.5499,[-3 -5 -3 -5 -2  1 -3  2  1 -2  0  2  0  0 -3  0  0  3 -2  1  2  0 -1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person144,0.5460,[-7 -6 -4 -5 -2 -1 -3 -1 -4  1  0  0  3  0  2  0  0  3 -3  1  3  3  3],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person100,0.5444,"[ -6  -8  -2 -13  -1  -1  -4  -1  -2  -1  -3  -3   3  -2  -3   0   1   3
  -1   3   1   3   0]",Sunday
Person149,Person74,0.5426,"[-10  -9  -4  -7  -4   3  -1   2   3   2   2   2   1  -3   1  -2   1   3
   2   3  -3   3   2]","Tuesday, Sunday, Friday"
Person149,Person132,0.5396,[-5 -2 -5 -5 -1  5 -2 -2  1 -1 -1  1  0  1 -3 -3  0  3 -1  2 -2  1  0],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person76,0.5307,[-4 -4 -3 -7 -5 -3 -3  1  0 -1 -1  2  3 -2  1  1  1  2 -2  2  3  1 -2],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person54,0.5290,"[-12  -2  -8  -6  -9  -3  -3   2  -1   2   1   1   1   3  -1  -2   1  -3
  -2  -1  -3   2  -1]","Monday, Tuesday, Sunday, Wednesday"
Person149,Person101,0.5249,[-3 -1  0 -5 -5 -4  0  3  0  3  2 -1  2 -3 -3  0  1  0 -2  2  2  3  2],Sunday
Person149,Person135,0.5238,"[ -6  -7  -6 -11   1  -2  -4  -1  -1  -2  -1  -3   3   2   1   0   1   2
  -2   3   2   2   1]","Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person91,0.5176,[-8 -4 -8 -6 -2  0  0  0 -2 -1 -1  2  1  1 -3 -2 -1  2 -1  2 -2  2  2],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person7,0.5164,[ 0 -1  3 -3 -2  0  0 -3 -1  2  2  3  3 -2 -2  3  1  3  0  3  3  2 -1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person121,0.5148,[-2 -7 -2 -7 -5 -1 -2 -1  1  3 -1  3  3 -2  3  3  0  2 -3  1  3  1 -1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person86,0.5128,"[ -5 -10  -7  -6  -5   6  -3   2  -1   0  -2   2   3  -3  -3   2   1   3
  -3   1  -3   2   3]","Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person37,0.5112,"[ -1  -5   1 -12  -6  -1  -2  -1  -4   1  -1   0   1   1   2   1   0   2
  -3   1   0  -1   0]","Monday, Tuesday, Sunday, Friday"
Person149,Person13,0.4981,[-3 -4  1 -1 -5 -2 -3  0  0  2  2  3  3 -3  1  2 -1  2  1  2  2  3  1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person105,0.4955,"[ -4  -9  -2 -11  -7  -4  -2   2   0  -3  -3   1   3  -3  -3   3   1   3
   2   2  -1   3   0]",Sunday
Person149,Person36,0.4822,[-9 -3 -8 -8 -9 -6 -2 -5  1  1 -2  3  3 -2  0  2 -1  2 -2  0  2  1 -2],"Tuesday, Sunday, Wednesday, Friday"
Person149,Person98,0.4785,[-6 -2 -3 -3 -4  1 -1 -2 -1 -3 -1  0  2  0  0  0  1  2 -2  1 -1  0 -1],"Monday, Wednesday, Friday"
Person149,Person131,0.4769,"[ -2  -2  -5 -12  -3  -4  -1  -3   1   0   1   3   3  -2   2   2   1   2
  -2   2  -2   1  -2]",Sunday
Person149,Person188,0.4672,"[ -3 -12  -6  -8  -8  -3  -6   1   1   2   0   1   3   3   0  -3   1   3
  -3   3  -3   2   2]","Wednesday, Friday"
Person149,Person77,0.4652,"[ -5  -2  -5 -12  -7  -8   0  -2  -2  -2  -2   2   3   1  -2   1   1   2
  -2   0  -1   1  -2]","Sunday, Wednesday, Friday"
Person149,Person16,0.4557,[-7  0 -6 -6 -2  0 -3 -2 -5  0 -2 -2  2  1 -3  0  1  3 -3  0 -1  0 -1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person2,0.4527,[-3 -1 -6 -7 -8  2 -3  0 -1  0 -1  1  1 -3  3 -1  1  3  1 -3 -1  3 -1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person112,0.4475,[-2 -6  1 -2 -1  3 -1  0  1  0  0  1  0  1 -1 -1  0  2 -3 -1  0  2  0],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person118,0.4275,"[ -7 -12  -8  -9   0  -6  -2   1   1   2   2   3   3  -2  -2   1   1   2
  -1   2  -1   3   1]","Monday, Sunday"
Person149,Person94,0.4270,[-3 -9 -4 -9 -3 -3 -1  1 -2 -1  0  1  3 -1  1  0  0  2 -1  2 -2  2  0],"Monday, Tuesday, Friday"
Person149,Person136,0.4175,"[  4  -5 -10  -8  -5   1   0   1   0   1   0   3   1   2  -2  -1  -3   3
  -1   3  -1   2   3]","Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person109,0.3891,[-3 -9 -4 -6 -1 -2 -5  1 -6 -2 -2  2  3  1 -3 -2 -1  3  1  3 -1  3  1],"Tuesday, Sunday, Monday, Friday, Wednesday"
Person149,Person120,0.3861,[-5 -6 -4 -4 -2 -7 -1 -1 -1  2  0  1  3 -1 -2  0  1  2 -2  2  1  3  2],"Tuesday, Wednesday, Friday"
Person149,Person57,0.3691,[-4 -6 -8 -8 -4 -7  0  1 -1  0  0  1  3 -2 -1  0  0  3 -2  1  1  2  0],"Sunday, Friday"
Person149,Person170,0.3673,[-4 -5 -7 -6 -8 -6 -9  0 -1  2  3 -1  3  3 -3 -3  1  3 -3 -3 -2 -3  0],"Sunday, Friday"
